data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,6911.0,5233.0,5233.9649999994,5233.9649999994,6143.0,2639.0,9537.0,6911.0,0.0,1.0,891.0,0.0,1728175.0,1714835.0,76990.0,74680.0,0.0,,12390.0,6911.0,6799.0,6798.0,2723.0,4.0,5233.0,5614.0,4467.0,6384.0,6384.0,5233.0,5233.0,12422.0,12390.0,2827.0,2723.0,2723.0,36.0,17127.0,0.0,1551316097.125803,12390.0,12390.0,6911.0,6799.0,3389.0,6799.0,0.0,0.0,119283.0,175862.0,2.0,5234.0,5614.0,4468.0,6384.0,5233.9649999994,5234.0,17127.0,12529.0,37.6842105263,347018.0,1495199.0,15306.0,211913.0,17200.0,0.75,0.64,0.09,21.1238444444,6751.6730000000025,12764.705,9933.876,16226.419,9194.0,0.23,0.8,12422.0,12390.0,12390.0,0.0,-1.0,-1.0,1.0,5200.0,207.0,151.0,207.0,161.0,0.0,46.0,0.0,1.0,42.0,93.0,-1.0,93.0,-1.0,-1.0,77.0,100.0,-1.0,100.0,0.0,48.0,0.0,1.0,0.0,24897.0,0.0,4429.0,4429.0,,,,6400.0,6200.0,6400.0,6400.0,6400.0,9000,9000,1551316069,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_CT_6e98fce311957e52304031d726d67f94,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_CT_6e98fce311957e52304031d726d67f94,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-01-192.168.10.79,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,27,2,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,6584.0,5165.0,5165.1350000029,5165.130000008499,5926.0,2815.0,9323.0,6584.0,0.0,1.0,918.0,0.0,1689303.0,1321722.0,77842.0,58828.0,0.0,,7449.0,6584.0,6478.0,6478.0,2825.0,18.0,5165.0,5540.0,4434.0,6198.0,6198.0,5165.0,5165.0,7452.0,7449.0,3005.0,2824.0,2824.0,35.0,12862.0,0.0,1551360187.006998,7449.0,7449.0,6584.0,6478.0,3497.0,6478.0,0.0,0.0,168140.0,285222.0,2.0,5165.0,5540.0,4435.0,6198.0,5165.130000008499,5165.0,12862.0,11319.0,43.944099378900006,324225.0,1473679.0,15306.0,197912.0,6900.0,0.75,0.64,0.16,23.793277777800004,5360.998000000001,11127.091999999999,8626.225,14667.743,7713.0,0.23,0.8,7453.0,7449.0,7449.0,0.0,-1.0,-1.0,1.0,5200.0,158.0,90.0,158.0,141.0,0.0,17.0,0.0,1.0,42.0,93.0,-1.0,93.0,-1.0,-1.0,78.0,100.0,-1.0,100.0,0.0,50.0,0.0,1.0,0.0,20077.0,0.0,4407.0,4407.0,,,,6900.0,6200.0,6300.0,6300.0,6300.0,9000,9000,1551360122,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_XG_59a37c2429f0806ef6bf72346778a4a0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_XG_59a37c2429f0806ef6bf72346778a4a0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,28,2,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,5862.0,4620.0,4620.7849999991995,4620.7799999975,5241.0,2127.0,8884.0,,0.0,1.0,878.0,0.0,1699699.0,1304370.0,75369.0,56938.0,0.0,,7148.0,5862.0,5759.0,5758.0,2137.0,12.0,4620.0,4849.0,3859.0,5374.0,5374.0,4620.0,4620.0,7154.0,7148.0,2314.0,2136.0,2136.0,35.0,12668.0,0.0,1551404266.810912,7149.0,7148.0,5862.0,5759.0,3391.0,5758.0,0.0,0.0,161246.0,259731.0,2.0,4621.0,4849.0,3860.0,5375.0,4620.7799999975,4621.0,12668.0,11059.0,43.958664546899996,344745.0,1492071.0,15306.0,187799.0,6200.0,0.75,0.64,0.16,24.470592592600003,5550.185,11448.393999999998,8751.919,14137.896000003799,7942.0,0.23,0.8,7154.0,7148.0,7149.0,0.0,-1.0,-1.0,1.0,4600.0,161.0,88.0,161.0,137.0,0.0,24.0,0.0,1.0,42.0,93.0,-1.0,92.0,-1.0,-1.0,77.0,100.0,-1.0,100.0,0.0,46.0,0.0,1.0,0.0,19124.0,0.0,3834.0,3834.0,,,,6200.0,5800.0,5800.0,5800.0,5800.0,9000,9000,1551404232,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_ED_2bf464f0e10658be6dd8c2af96cdaa02,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_ED_2bf464f0e10658be6dd8c2af96cdaa02,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-02-192.168.10.60,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,28,2,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,5311.0,4615.0,4615.2650000004,4615.2600000059,5276.0,2488.0,8177.0,,0.0,1.0,998.0,0.0,2061226.0,2047670.0,78799.0,75818.0,0.0,,10054.0,5310.0,5192.0,5192.0,2496.0,6.0,4615.0,4925.0,3882.0,5843.0,5843.0,4615.0,4615.0,10093.0,10054.0,2676.0,2496.0,2496.0,41.0,14345.0,0.0,1551448366.090506,10055.0,10054.0,5311.0,5192.0,3397.0,5192.0,0.0,0.0,173840.0,270605.0,2.0,4615.0,4925.0,3882.0,5844.0,4615.2600000059,4615.0,14345.0,11410.0,40.275326509,349488.0,1769524.0,64330.0,264963.0,8300.0,0.76,0.64,0.14,40.604,5696.686,11220.503,7541.446,20149.741,7491.0,0.23,0.8,10093.0,10054.0,10055.0,0.0,-1.0,-1.0,1.0,4700.0,214.0,157.0,214.0,175.0,0.0,39.0,0.0,1.0,45.0,94.0,-1.0,76.0,-1.0,-1.0,81.0,100.0,-1.0,48.0,0.0,47.0,0.0,1.0,0.0,20421.0,0.0,3860.0,3860.0,,,,8300.0,5600.0,5900.0,6100.0,8300.0,9000,9000,1551448337,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_2K_98dbd0f37472a50d97ba00f5dc4a5e38,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_2K_98dbd0f37472a50d97ba00f5dc4a5e38,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-07-192.168.10.86,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,3,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,5360.0,4073.0,4073.7999999983003,4073.7950000002,5024.0,1885.0,8533.0,,0.0,1.0,881.0,0.0,2025107.0,2011672.0,80273.0,77294.0,0.0,,10214.0,5359.0,5215.0,5214.0,1894.0,14.0,4073.0,4503.0,3522.0,5180.0,5180.0,4073.0,4073.0,10277.0,10214.0,2072.0,1893.0,1893.0,40.0,14498.0,0.0,1551492460.985385,10214.0,10215.0,5360.0,5216.0,3378.0,5215.0,0.0,0.0,160557.0,241526.0,2.0,4074.0,4504.0,3522.0,5180.0,4073.7950000002,4074.0,14498.0,14189.0,48.796423658900004,316365.0,1737945.0,58523.0,262571.0,9600.0,0.76,0.57,0.15,55.828181818199994,5481.201999999998,11382.296,6996.51,16254.698,7672.0,0.23,0.8,10278.0,10215.0,10214.0,0.0,-1.0,-1.0,1.0,4100.0,213.0,158.0,213.0,174.0,0.0,39.0,0.0,1.0,45.0,94.0,-1.0,78.0,-1.0,-1.0,82.0,100.0,-1.0,52.0,0.0,47.0,0.0,1.0,0.0,22213.0,0.0,3495.0,3495.0,,,,9600.0,5300.0,5300.0,5500.0,9600.0,9000,9000,1551492414,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_7F_f254f54299272a5c6be75baeddae4b1b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_7F_f254f54299272a5c6be75baeddae4b1b,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-03-192.168.10.71,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,1,3,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,5337.0,4297.0,4297.8350000048995,4297.8299999959,4969.0,2131.0,7917.0,,0.0,1.0,873.0,0.0,2041085.0,2027693.0,81437.0,78096.0,0.0,,9792.0,5337.0,5236.0,5236.0,2146.0,15.0,4297.0,4608.0,3657.0,5638.0,5638.0,4297.0,4297.0,9864.0,9792.0,2363.0,2144.0,2144.0,42.0,14233.0,0.0,1551536555.912037,9793.0,9793.0,5337.0,5237.0,3447.0,5237.0,0.0,0.0,168656.0,264642.0,2.0,4298.0,4608.0,3658.0,5638.0,4297.8299999959,4298.0,14233.0,13159.0,45.7739130435,319929.0,1741540.0,64330.0,274901.0,8900.0,0.76,0.64,0.16,53.9128,5371.959,15400.319,7221.655,15400.319,7168.0,0.23,0.8,9864.0,9793.0,9793.0,0.0,-1.0,-1.0,1.0,4300.0,217.0,161.0,217.0,177.0,0.0,40.0,0.0,1.0,45.0,94.0,-1.0,77.0,-1.0,-1.0,82.0,100.0,-1.0,50.0,0.0,48.0,0.0,1.0,0.0,21264.0,0.0,3627.0,3627.0,,,,8900.0,4900.0,4900.0,5500.0,8900.0,9000,9000,1551536520,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_1V_8606b899fb5d3b40b9008d41b5db22db,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_1V_8606b899fb5d3b40b9008d41b5db22db,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-03-192.168.10.82,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,2,3,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,5299.0,4184.0,4184.4149999961,4184.4099999944,5328.0,2073.0,8545.0,,0.0,1.0,877.0,0.0,2031516.0,2017855.0,80482.0,77417.0,0.0,,9665.0,5298.0,5209.0,5209.0,2081.0,12.0,4184.0,4575.0,3572.0,4949.0,4949.0,4184.0,4184.0,9704.0,9666.0,2261.0,2081.0,2081.0,40.0,13990.0,0.0,1551580701.111279,9666.0,9666.0,5299.0,5210.0,3434.0,5209.0,0.0,0.0,170472.0,265752.0,2.0,4184.0,4576.0,3573.0,4949.0,4184.4099999944,4184.0,13990.0,12640.0,44.6327683616,349273.0,1770421.0,26988.0,235377.0,8300.0,0.76,0.64,0.12,53.581555555600005,5952.047,11512.378999999999,8190.825,16662.424,8292.0,0.23,0.8,9705.0,9666.0,9666.0,0.0,-1.0,-1.0,1.0,4200.0,213.0,158.0,213.0,176.0,0.0,37.0,0.0,1.0,45.0,94.0,-1.0,89.0,-1.0,-1.0,81.0,100.0,-1.0,65.0,0.0,48.0,0.0,1.0,0.0,20170.0,0.0,3546.0,3546.0,,,,8300.0,5500.0,8300.0,8300.0,8300.0,9000,9000,1551580664,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_5H_104672b3d15f970940a33bfbd63f0aa6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_5H_104672b3d15f970940a33bfbd63f0aa6,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-02-192.168.10.81,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,2,3,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,5527.0,4496.0,4496.5450000018,4496.5450000018,5398.0,2068.0,8488.0,,0.0,1.0,879.0,0.0,1996940.0,1983387.0,78067.0,75406.0,0.0,,10111.0,5527.0,5434.0,5434.0,2077.0,12.0,4496.0,4604.0,3706.0,5085.0,5085.0,4496.0,4496.0,10143.0,10111.0,2321.0,2076.0,2076.0,39.0,14818.0,0.0,1551624726.439013,10112.0,10111.0,5527.0,5434.0,3337.0,5434.0,0.0,0.0,156622.0,246567.0,2.0,4497.0,4605.0,3707.0,5086.0,4496.5450000018,4497.0,14818.0,11689.0,40.0342465753,313359.0,1734403.0,34207.0,238104.0,8700.0,0.76,0.64,0.14,43.4332307692,5533.437,15850.661,7360.283,15850.661,7810.0,0.23,0.8,10143.0,10111.0,10112.0,0.0,-1.0,-1.0,1.0,4600.0,213.0,156.0,213.0,174.0,0.0,39.0,0.0,1.0,44.0,94.0,-1.0,86.0,-1.0,-1.0,82.0,100.0,-1.0,58.0,0.0,46.0,0.0,1.0,0.0,21262.0,0.0,3661.0,3661.0,,,,8700.0,5100.0,8700.0,8700.0,8700.0,9000,9000,1551624654,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_5V_c8a3fa3ed46ee43a93aa8ae36c9fb57f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_5V_c8a3fa3ed46ee43a93aa8ae36c9fb57f,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-01-192.168.10.80,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,3,3,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,7594.0,5779.0,5779.7900000005,5779.7849999988,7659.0,2994.0,10537.0,7594.0,0.0,1.0,940.0,0.0,2005704.0,1992405.0,80039.0,77694.0,0.0,,13196.0,7593.0,7466.0,7466.0,3003.0,13.0,5779.0,6345.0,4906.0,7048.0,7048.0,5779.0,5779.0,13237.0,13196.0,3181.0,3002.0,3002.0,40.0,17230.0,0.0,1551668981.90914,13197.0,13197.0,7594.0,7467.0,3379.0,7466.0,0.0,0.0,140889.0,195276.0,2.0,5780.0,6346.0,4906.0,7048.0,5779.7849999988,5780.0,17230.0,16399.0,46.8571428571,316191.0,1737446.0,34207.0,243500.0,11300.0,0.76,0.64,0.14,57.8162,5744.6619999999975,16154.48,7569.266,16154.479999996202,7611.0,0.23,0.8,13238.0,13197.0,13197.0,0.0,-1.0,-1.0,1.0,5800.0,218.0,164.0,218.0,176.0,0.0,42.0,0.0,1.0,45.0,94.0,-1.0,86.0,-1.0,-1.0,82.0,100.0,-1.0,59.0,0.0,48.0,0.0,1.0,0.0,25660.0,0.0,4878.0,4878.0,,,,11300.0,7900.0,11300.0,11300.0,11300.0,9000,9000,1551668916,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_S3_c79ef720c4d571f0e7f006103a9a5789,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_S3_c79ef720c4d571f0e7f006103a9a5789,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,3,3,freshdirect-search,9,2019,200,Test Complete,18.1
,24.0,6113.0,4816.0,4816.8999999907,4816.8949999963,5919.0,2595.0,9242.0,,0.0,1.0,877.0,0.0,1996080.0,1982738.0,80349.0,76689.0,0.0,,10345.0,6112.0,5981.0,5980.0,2621.0,6.0,4816.0,5210.0,4183.0,5931.0,5931.0,4816.0,4816.0,10441.0,10345.0,2780.0,2618.0,2618.0,40.0,14837.0,0.0,1551712971.57979,10345.0,10345.0,6113.0,5982.0,3451.0,5981.0,0.0,0.0,163051.0,255837.0,2.0,4817.0,5211.0,4183.0,5932.0,4816.8949999963,4817.0,14837.0,13200.0,45.6905503635,319886.0,1741236.0,26988.0,230671.0,9200.0,0.76,0.64,0.12,43.3365833333,5853.368,16036.457,7694.903,16036.457,8024.0,0.23,0.8,10441.0,10346.0,10345.0,0.0,-1.0,-1.0,1.0,4800.0,212.0,156.0,212.0,173.0,0.0,39.0,0.0,1.0,45.0,94.0,-1.0,89.0,-1.0,-1.0,82.0,100.0,-1.0,64.0,0.0,47.0,0.0,1.0,0.0,21964.0,0.0,4151.0,4151.0,,,,9200.0,6200.0,9200.0,9200.0,9200.0,9000,9000,1551712935,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_DK_0bc3bfe8919d26307ac5a0e34700464a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_DK_0bc3bfe8919d26307ac5a0e34700464a,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-07-192.168.10.86,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,4,3,freshdirect-search,10,2019,200,Test Complete,18.1
,24.0,6575.0,5446.0,5446.4000000007,5446.3950000027,6453.0,2886.0,9565.0,6575.0,0.0,1.0,874.0,0.0,2000251.0,1986740.0,79892.0,76592.0,0.0,,11653.0,6575.0,6461.0,6460.0,2894.0,14.0,5446.0,5717.0,4652.0,6020.0,6020.0,5446.0,5446.0,11703.0,11654.0,3071.0,2892.0,2892.0,40.0,16281.0,0.0,1551757041.6943,11655.0,11654.0,6575.0,6461.0,3376.0,6461.0,0.0,0.0,149328.0,226564.0,2.0,5446.0,5718.0,4652.0,6020.0,5446.3950000027,5446.0,16281.0,13739.0,42.3420647149,346594.0,1737931.0,34207.0,236735.0,9900.0,0.76,0.64,0.15,52.316538461499995,5452.045,11166.761,7651.16,16388.703999999998,7913.0,0.23,0.8,11703.0,11654.0,11655.0,0.0,-1.0,-1.0,1.0,5500.0,218.0,159.0,218.0,174.0,0.0,44.0,0.0,1.0,45.0,94.0,-1.0,86.0,-1.0,-1.0,81.0,100.0,-1.0,58.0,0.0,47.0,0.0,1.0,0.0,23018.0,0.0,4614.0,4614.0,,,,9900.0,6700.0,9900.0,9900.0,9900.0,9000,9000,1551756988,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_M0_feeb1de35fc242b7b85b28c17c1bf44a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_M0_feeb1de35fc242b7b85b28c17c1bf44a,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-03-192.168.10.71,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,4,3,freshdirect-search,10,2019,200,Test Complete,18.1
,24.0,5500.0,4132.0,4132.2149999978,4132.210000003401,5467.0,1913.0,8776.0,,0.0,1.0,891.0,0.0,2019989.0,2006437.0,80279.0,76936.0,0.0,10311.0,10185.0,5499.0,5365.0,5364.0,1923.0,13.0,4132.0,4683.0,3360.0,5007.0,5007.0,4132.0,4132.0,10289.0,10185.0,2099.0,1922.0,1922.0,41.0,15280.0,0.0,1551845351.342917,10185.0,10185.0,5500.0,5365.0,3370.0,5365.0,0.0,0.0,151117.0,242557.0,2.0,4132.0,4683.0,3361.0,5008.0,4132.210000003401,4132.0,15280.0,13920.0,46.3690872752,316358.0,1736675.0,51742.0,258564.0,8400.0,0.76,0.64,0.15,71.20225,5573.3409999999985,12070.503,7976.925999999998,15978.198,7556.0,0.23,0.8,10290.0,10185.0,10185.0,0.0,-1.0,-1.0,1.0,4100.0,217.0,157.0,217.0,177.0,0.0,40.0,0.0,1.0,45.0,94.0,-1.0,80.0,-1.0,-1.0,82.0,100.0,-1.0,88.0,0.0,48.0,0.0,1.0,0.0,24107.0,0.0,3332.0,3332.0,,,,8400.0,8400.0,8400.0,8400.0,8400.0,9000,9000,1551845282,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190306_C8_c906937c9599e2846dde24927ca401ff,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190306_C8_c906937c9599e2846dde24927ca401ff,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-05-192.168.10.93,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,5,3,freshdirect-search,10,2019,200,Test Complete,18.1
,24.0,5339.0,4216.0,4216.2499999977,4216.2499999977,4958.0,2099.0,8166.0,,0.0,1.0,877.0,0.0,2071078.0,2057565.0,79675.0,77011.0,0.0,,10531.0,5339.0,5210.0,5209.0,2112.0,22.0,4216.0,4588.0,3638.0,4903.0,4903.0,4216.0,4216.0,10573.0,10531.0,2286.0,2110.0,2110.0,39.0,14905.0,0.0,1551933472.504246,10532.0,10531.0,5339.0,5210.0,3429.0,5209.0,0.0,0.0,161727.0,243989.0,2.0,4216.0,4589.0,3639.0,4904.0,4216.2499999977,4216.0,14905.0,13580.0,44.6857518921,349134.0,1770164.0,64330.0,275506.0,8400.0,0.76,0.64,0.16,48.538000000000004,5376.609,10982.921,7179.078,16036.389,7553.0,0.23,0.8,10573.0,10531.0,10532.0,0.0,-1.0,-1.0,1.0,4200.0,216.0,159.0,216.0,176.0,0.0,40.0,0.0,1.0,45.0,94.0,-1.0,77.0,-1.0,-1.0,81.0,100.0,-1.0,50.0,0.0,48.0,0.0,1.0,0.0,21748.0,0.0,3581.0,3581.0,,,,8400.0,4900.0,4900.0,5500.0,8400.0,9000,9000,1551933433,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_M7_faf7fa1d06158a08077a39df8f65bb02,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_M7_faf7fa1d06158a08077a39df8f65bb02,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-01-192.168.10.79,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,6,3,freshdirect-search,10,2019,200,Test Complete,18.1
,24.0,5134.0,3961.0,3961.9950000051,3961.9899999961,4655.0,1877.0,8082.0,,0.0,1.0,895.0,0.0,2018719.0,2005071.0,80164.0,77501.0,0.0,,9550.0,5134.0,5024.0,5024.0,1888.0,12.0,3961.0,4301.0,3335.0,4703.0,4703.0,3961.0,3961.0,9590.0,9550.0,2066.0,1887.0,1887.0,39.0,13885.0,0.0,1551977613.759019,9551.0,9550.0,5134.0,5024.0,3447.0,5024.0,0.0,0.0,168114.0,261281.0,2.0,3962.0,4301.0,3336.0,4704.0,3961.9899999961,3962.0,13885.0,12429.0,45.0688905004,319538.0,1715549.0,64330.0,278631.0,8300.0,0.76,0.64,0.17,51.7164545455,5562.2080000000005,11005.091999999999,7215.026999999999,15876.973,7046.0,0.23,0.8,9590.0,9551.0,9551.0,0.0,-1.0,-1.0,1.0,4000.0,211.0,156.0,211.0,173.0,0.0,38.0,0.0,1.0,45.0,94.0,-1.0,77.0,-1.0,-1.0,82.0,100.0,-1.0,51.0,0.0,48.0,0.0,1.0,0.0,19790.0,0.0,3296.0,3296.0,,,,8300.0,4500.0,4700.0,5300.0,8300.0,9000,9000,1551977572,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_QQ_b8631aa51b4493cf518223edbee97355,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_QQ_b8631aa51b4493cf518223edbee97355,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-04-192.168.10.62,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,7,3,freshdirect-search,10,2019,200,Test Complete,18.1
